id,title,genre_ids,poster_path
10708,Papá Canguro,"[35, 10751]",https://image.tmdb.org/t/p/original/uLA4TNQxlvEiZQ729Qrsp7Lagha.jpg
13654,101 dálmatas 2,"[10751, 16, 12, 35]",https://image.tmdb.org/t/p/original/7MjocXoaNAqd8WHWfoiRaVvaYid.jpg
818110,La flauta mágica,"[12, 14, 10402, 10751]",https://image.tmdb.org/t/p/original/ccmtOFDFKU2hhKBVPGj6UntmozH.jpg
931102,El especialista (Ride On),"[28, 35, 18, 10751]",https://image.tmdb.org/t/p/original/arF1VcDtjuK4AV43FSQNKOl0J23.jpg
313297,Kubo y las dos cuerdas mágicas,"[16, 12, 10751]",https://image.tmdb.org/t/p/original/b9L5BomkYAHwiRaVNp14WibZhHs.jpg
2493,La princesa prometida,"[12, 10751, 14, 35, 10749]",https://image.tmdb.org/t/p/original/nHDpaLB6gMKyD8hMtSthtV7yPt9.jpg
413644,El hijo de Bigfoot,"[10751, 16, 35]",https://image.tmdb.org/t/p/original/7gxosH0lMAf1IEzmxppgVyMFqxn.jpg
1061855,Richard la cigüeña y la joya perdida,"[16, 12, 35, 10751]",https://image.tmdb.org/t/p/original/ifCiYOx60YCNVaZaUFefOycYWkY.jpg
15969,El retorno de Jafar,"[10751, 12, 16, 10749]",https://image.tmdb.org/t/p/original/dpnjhDsWimMUOMsuz2AVsqeU9vL.jpg
11238,Aladdin y el rey de los ladrones,"[12, 16, 10751]",https://image.tmdb.org/t/p/original/abWvjyJz4kcp1xDn28RwyXjoIds.jpg
19186,Tú a Boston y yo a California,"[35, 10751]",https://image.tmdb.org/t/p/original/9TZj1GKs44hlNH1EG7vKqnxvdC4.jpg
987750,Inspector Sun y la maldición de la viuda negra,"[16, 10751, 35, 9648]",https://image.tmdb.org/t/p/original/aGp9ghdIcw74K2VJ1Godcsb9MQo.jpg
428045,El misterio del dragón,"[28, 12, 10751, 14]",https://image.tmdb.org/t/p/original/sXldjUfEkxpbElx0wXaWrjWfAGv.jpg
15657,Tarzán 2,"[12, 16, 10751]",https://image.tmdb.org/t/p/original/5KRnGepv2b1daJ2WM8ZGnPS64nl.jpg
1008102,Rally Road Racers,"[16, 10751, 35]",https://image.tmdb.org/t/p/original/e9L7N5z3qHHgSNUIUuBSaicQvpT.jpg
1181511,La familia Benetón,"[35, 10751]",https://image.tmdb.org/t/p/original/5VISxbDN4YSFZao3MAkElC4WE6O.jpg
18269,La dama y el vagabundo 2: Las aventuras de Golfillo,"[10751, 16, 10749, 12]",https://image.tmdb.org/t/p/original/sjD9v91ig7WZnyr1VcilPg9nBmy.jpg
12536,Solo en casa 4,"[35, 10751, 10770]",https://image.tmdb.org/t/p/original/q9BAc2Q37oQWcRlMKUkuRilJ90E.jpg
277834,Vaiana,"[12, 35, 10751, 16]",https://image.tmdb.org/t/p/original/y6wkgEH1gTWAafH9Bc7cNNut0Kf.jpg
1146348,¡Scooby Doo! ¡Y Krypto también!,"[16, 10751, 9648, 14, 35]",https://image.tmdb.org/t/p/original/oWspFZp0lfYeykiaPIabaGtiA6U.jpg
15653,Explosivamente Goofy,"[16, 10751, 35]",https://image.tmdb.org/t/p/original/bRQbaTkzxuHcsNy1NK1aRuueFLs.jpg
74465,Un lugar para soñar,"[18, 35, 10751]",https://image.tmdb.org/t/p/original/vgbx0mlSdwVT8sNqx7x2KtO2FpS.jpg
1154598,LEGO Marvel Avengers: Código rojo,"[16, 28, 10751]",https://image.tmdb.org/t/p/original/4ba3Kw9isyWvu6cupzUagm8ejw2.jpg
371676,సోమరి,"[18, 10751, 28, 10749]",https://image.tmdb.org/t/p/original/qXrIBBugDIgjd7mm6XqDj256gCx.jpg
879,Hook (El capitán Garfio),"[12, 14, 35, 10751]",https://image.tmdb.org/t/p/original/cB9JjO3IU2s3ZBj1fK3baTCigVW.jpg
12448,El jorobado de Notre Dame 2: El secreto de la campana,"[16, 10751, 35]",https://image.tmdb.org/t/p/original/gFqCwVk7ykPkRevHNC6ZNzHZuu4.jpg
16577,Astro Boy,"[16, 28, 10751, 878]",https://image.tmdb.org/t/p/original/nKiEA8Z81i2sWxhjs0pcNbs2Rmr.jpg
676701,Tadeo Jones 3: La Tabla Esmeralda,"[16, 12, 10751, 35, 14]",https://image.tmdb.org/t/p/original/sK5e1HbxVbvzUuobpVWtaItRSSJ.jpg
14442,Hechizada,"[10751, 14, 35]",https://image.tmdb.org/t/p/original/4toqLvFh6fNywsR9Y8JK1XTPZ0B.jpg
913001,El imaginario,"[16, 12, 18, 10751, 14]",https://image.tmdb.org/t/p/original/a3Hxt3UhpiyvX8qcO4vJpu0WThc.jpg
10982,La increíble pero cierta historia de Caperucita Roja,"[16, 35, 10751, 80]",https://image.tmdb.org/t/p/original/xF4JZ0A1jsb1ru5NCHaMYQiro8I.jpg
1051426,வாழை,"[18, 10751]",https://image.tmdb.org/t/p/original/39pI26s4XNNQjozkzOIEpyiYtnA.jpg
798021,Familia revuelta,"[35, 14, 10751]",https://image.tmdb.org/t/p/original/mDJiZua9gUzHRwefHhw2OaJ8HTF.jpg
274862,La Lego Ninjago película,"[10751, 16, 28, 12, 35]",https://image.tmdb.org/t/p/original/k3KdTPZcZ2ZcnLEXyc651Tgyz3M.jpg
14405,Un chihuahua en Beverly Hills,"[35, 10751, 12, 10749]",https://image.tmdb.org/t/p/original/d2bIGAs9BI46UPyF6o1hrsBMEl8.jpg
9530,¡Vaya vacaciones!,"[10751, 35, 10749, 18]",https://image.tmdb.org/t/p/original/7jqe3hw35Ygmr8LFxan9hWzhyd2.jpg
10719,Elf,"[35, 10751, 14]",https://image.tmdb.org/t/p/original/iJrvkckDP7MKfimogB6lNUfQRx.jpg
13151,Scooby-Doo en la isla de los zombies,"[16, 9648, 10751, 27]",https://image.tmdb.org/t/p/original/la1xrRWrs8lmrxWNnho92ivgRmT.jpg
779816,White Bird: A Wonder Story,"[18, 10751, 10752, 36]",https://image.tmdb.org/t/p/original/x99sy5WvP6XRWNgd0dYcGEnpEt3.jpg
11077,Este chico es un demonio,"[35, 10751]",https://image.tmdb.org/t/p/original/8wvEUjgtlKbrTJQG2xtzA7C4naE.jpg
571891,Pokémon: Mewtwo contraataca-Evolución,"[16, 12, 14, 28, 10751]",https://image.tmdb.org/t/p/original/9w30rykSjSw9KVmESIxYuPBUj4l.jpg
88751,Viaje al centro de la Tierra,"[28, 878, 12, 35, 10751]",https://image.tmdb.org/t/p/original/uWWKeB6iPtn5PIckZK0L4yw3Fg2.jpg
15371,Lupin III: El castillo de Cagliostro,"[10751, 16, 12, 35, 80]",https://image.tmdb.org/t/p/original/2K3EZwR3HOQv85rT2HIMn6ejDnN.jpg
8916,Antz (Hormigaz),"[10751, 16, 12, 35]",https://image.tmdb.org/t/p/original/kFDqymFtThCysdUsCywYD8wj7nf.jpg
961323,Nimona,"[12, 16, 14, 10751, 28, 878]",https://image.tmdb.org/t/p/original/oWRY8HRXI1DVWB7rNvpmFWwSnCC.jpg
8856,"Karate Kid II, la historia continúa","[12, 18, 28, 10749, 10751]",https://image.tmdb.org/t/p/original/fOfjKdFdzDbbArgxk1sOLpQ211g.jpg
645992,Tres ladrones y un león,"[16, 10751]",https://image.tmdb.org/t/p/original/7yIpAbxGlHtpy3kyuI3eG6e3304.jpg
36568,"Paulie, el loro bocazas","[35, 10751]",https://image.tmdb.org/t/p/original/7JLVFxegDPj60fOAn8qUIReIqQz.jpg
407655,Una Cenicienta moderna: El papel de su vida,"[35, 10751, 14, 10402]",https://image.tmdb.org/t/p/original/10iL2MYDyR7Z0wEYG91a3s6qhzs.jpg
9906,"Ant Bully, bienvenido al hormiguero","[14, 12, 16, 35, 10751]",https://image.tmdb.org/t/p/original/9OnDzKX1guuePRow1mz1JyWAOwi.jpg
366672,Un héroe samurai: La leyenda de Hank,"[16, 12, 35, 10751]",https://image.tmdb.org/t/p/original/dcccakIsT9rBE3EH1f38JMqtgYw.jpg
11497,Todos los perros van al cielo,"[18, 16, 10751, 35, 14]",https://image.tmdb.org/t/p/original/hcSKNTeA1bS80arklFHnqqwpseG.jpg
779047,Nosotros de nuevo,"[16, 18, 10751]",https://image.tmdb.org/t/p/original/qvYuHbO3YQ74pam3uieWzXj3ZXr.jpg
10202,Más allá de los sueños,"[14, 35, 10751, 10749]",https://image.tmdb.org/t/p/original/8KL5iWGQHuQsKJzuZmkZNYpLnJ9.jpg
16234,Batman del futuro: El regreso del Joker,"[16, 10751, 28, 878]",https://image.tmdb.org/t/p/original/kiVZM7wIyJKRGZJOlHwQikoOxzT.jpg
499701,Dora y la ciudad perdida,"[12, 35, 10751, 14]",https://image.tmdb.org/t/p/original/zFzRbVWduN0qewAjLJEKlNvMunt.jpg
499338,I Believe,"[10751, 18]",https://image.tmdb.org/t/p/original/lFeTYNVI1PYQqKj4FusJMplqd07.jpg
11286,Los locos del Cannonball,"[28, 35, 10751]",https://image.tmdb.org/t/p/original/AoaKL53l0oNUKquJiWjhMIaG8QZ.jpg
23566,Barbie y Las tres mosqueteras,"[16, 10751]",https://image.tmdb.org/t/p/original/xhXP2Yf6zKdnmbY4bLFeRUd7csY.jpg
13394,Shreketefeliz Navidad,"[12, 16, 35, 14, 10751]",https://image.tmdb.org/t/p/original/3G2Xs4lKCkhTcechHSu85o7auXr.jpg
811050,La Leyenda de la Bruja de Navidad: El Origen,"[10751, 14, 35]",https://image.tmdb.org/t/p/original/xhATbaqDy2O63NBg2xPk9TPgqEy.jpg
574074,Kitbull,"[16, 10751, 18]",https://image.tmdb.org/t/p/original/mwKO3cZbxipgd9QAPboJVTDLPiN.jpg
9354,"Cariño, he encogido a los niños","[12, 35, 10751, 878]",https://image.tmdb.org/t/p/original/rhZ7IB4sWLqWMA9sDeP0oMg7Ulo.jpg
294272,Peter y el dragón,"[12, 10751, 14]",https://image.tmdb.org/t/p/original/b86WrC1hkgNPXL7tdPK1wwQX5zz.jpg
597845,Finnick. Un monstruo en cada casa,"[35, 12, 16, 14, 10751]",https://image.tmdb.org/t/p/original/s1agrVD4P021jyY4Slrc5IuNxyM.jpg
77887,Toy Story Toons: Vacaciones en Hawái,"[16, 10751, 35]",https://image.tmdb.org/t/p/original/zK0tA15d6Ltr1FK7sEXv9zIpzEJ.jpg
10865,Atlantis: El imperio perdido,"[16, 10751, 12, 878]",https://image.tmdb.org/t/p/original/uR7AKWMDTwyAub5r4QoPPiJImvx.jpg
7459,Speed Racer,"[10751, 28, 12, 35]",https://image.tmdb.org/t/p/original/yMkf7lEqGNGAtkaAxPQQz9M0Qwj.jpg
19458,Programa de protección de princesas,"[10751, 10770, 35]",https://image.tmdb.org/t/p/original/9Q1xZr9PnhnunaXuHstWtC2jQcc.jpg
892153,"Tom y Jerry: ¡Arriba, vaquero!","[16, 35, 10751, 37]",https://image.tmdb.org/t/p/original/jpEWy0Pz41gkIE65Og8lvIaCvN4.jpg
728754,STAND BY ME Doraemon 2,"[16, 10751, 878, 12]",https://image.tmdb.org/t/p/original/pGtjmJpYUO556JIJHl0TFVeb5wd.jpg
44874,Barbie: Moda mágica en París,"[10751, 16]",https://image.tmdb.org/t/p/original/zM706HF8Etsp1rJtvz2As8vzjiG.jpg
1323828,नवरा माझा नवसाचा 2,"[35, 10751]",https://image.tmdb.org/t/p/original/vaonJmmX2ewFbKHBscTidlQGJY1.jpg
1018403,Tom y Jerry en la Tierra de Nieve,"[10751, 35, 16, 12]",https://image.tmdb.org/t/p/original/tznOAhVFPAlYXgdrAEUOWpwIGzR.jpg
11806,Beethoven: Uno más de la familia,"[10751, 35]",https://image.tmdb.org/t/p/original/7GdQs5bc8feiPhgLZYOZ8fs8gsu.jpg
2280,Big,"[14, 18, 35, 10749, 10751]",https://image.tmdb.org/t/p/original/ri6DEF9rul9Z0nOkPdTWHilZgJd.jpg
420821,Chip y Chop: Los guardianes rescatadores,"[16, 10751, 35, 12, 9648]",https://image.tmdb.org/t/p/original/cVE6Mop3gCqIZfnQEkvGV2rG0IM.jpg
173,20.000 leguas de viaje submarino,"[12, 878, 10751]",https://image.tmdb.org/t/p/original/zxsZrugzqLcrBYQRprI4Be89E4R.jpg
13969,Una hija diferente,"[10751, 35, 18, 10749]",https://image.tmdb.org/t/p/original/6fho0dEOoJdtdSZNalx5nIK6IxW.jpg
17474,Verano en Louisiana,"[18, 10751, 10749]",https://image.tmdb.org/t/p/original/57r0TXlqV5GIn4h0Htgh81OZou9.jpg
196254,Barbie: Mariposa y la princesa de las hadas,"[16, 10751, 14]",https://image.tmdb.org/t/p/original/n0oOBQFbQZ7ngY85o7BzSAjAYwm.jpg
730840,Trollhunters: El despertar de los titanes,"[16, 14, 10751, 28, 12]",https://image.tmdb.org/t/p/original/zvUNFeTz0Sssb210wSiIiHRjA4W.jpg
897192,El diario de Greg 2: La ley de Rodrick,"[16, 35, 10751]",https://image.tmdb.org/t/p/original/50mgkPMIm0mCmn2F7eHsrdEPZcr.jpg
616747,Mansión encantada (Haunted Mansion),"[35, 18, 27, 14, 10751]",https://image.tmdb.org/t/p/original/3EuVUPGihWXfwTt3myKVKOydPVW.jpg
62764,"Blancanieves (Mirror, Mirror)","[12, 35, 10751, 14]",https://image.tmdb.org/t/p/original/p89fw8XQPc82fKJCwvydnpAupFy.jpg
809107,Z-O-M-B-I-E-S 3,"[10402, 14, 35, 878, 10751, 10770]",https://image.tmdb.org/t/p/original/966ceZHDYvXQOvGYu1pvxiB0A54.jpg
2300,Space Jam,"[10751, 16, 35, 878, 12, 14]",https://image.tmdb.org/t/p/original/2yyw20gloVgbzR9a5B15GqPdqux.jpg
1001865,Scrooge: Cuento de Navidad,"[16, 10751, 14]",https://image.tmdb.org/t/p/original/jqMEPeRCPJFAXE3ZqWv4eBrdCA4.jpg
170687,Los Boxtrolls,"[16, 35, 10751, 14]",https://image.tmdb.org/t/p/original/tFElyskZdLHcFaIhesNEPtqKSBd.jpg
5123,August Rush: El triunfo de un sueño,"[10751, 18, 10402]",https://image.tmdb.org/t/p/original/jOhfqgseHk1bjHu5YjtGlIbsKJA.jpg
14560,Superpoli de centro comercial,"[28, 12, 35, 10751]",https://image.tmdb.org/t/p/original/cC7BSAlGAOZt5XWEU2kyw1VW7RJ.jpg
436931,La película Pokémon:  ¡Te elijo a ti!,"[10751, 16, 12, 14]",https://image.tmdb.org/t/p/original/b5sKR0P5UExJcdhLNy6h02sBA5k.jpg
60307,El diario de Greg 2: La ley de Rodrick,"[10751, 35]",https://image.tmdb.org/t/p/original/jETOdxytC3YmZ6jdMeXR0KD65xy.jpg
471968,El último guerrero,"[14, 10751, 12, 28, 35]",https://image.tmdb.org/t/p/original/fl2PXvS9Ugl5UweXgnZgRFtQLPQ.jpg
549945,El club de los niños feos,"[10770, 28, 12, 10751, 878]",https://image.tmdb.org/t/p/original/mw5cZd6O4VHF34FMbE3o1AmTx4G.jpg
9488,Spy Kids 2: La isla de los sueños perdidos,"[28, 12, 10751, 35, 878, 18]",https://image.tmdb.org/t/p/original/dYmLViA5AWUb5MGH2UzhUwEcN0m.jpg
7484,Colegas en el bosque,"[16, 10751, 12, 35]",https://image.tmdb.org/t/p/original/q4xkxD6wcybrwn4dDS2cTczCcBA.jpg
11236,El jardín secreto,"[18, 10751, 14]",https://image.tmdb.org/t/p/original/zf6h5dJ7wVG7LqMO9dhHGHVejzj.jpg
346648,Paddington 2,"[12, 35, 10751]",https://image.tmdb.org/t/p/original/1OJ9vkD5xPt3skC6KguyXAgagRZ.jpg
939338,Patti y la furia de Poseidón,"[16, 12, 14, 10751, 35]",https://image.tmdb.org/t/p/original/f3QemFwJ21q7N25qJXiB96sWQ5s.jpg
475430,Artemis Fowl,"[12, 14, 878, 10751, 28]",https://image.tmdb.org/t/p/original/h19m4mgoSlkii1PU9mwOffUmkK8.jpg
790493,Spy Kids: El armagedón,"[10751, 35, 12, 878]",https://image.tmdb.org/t/p/original/64Azu9Z5FVcSvLsAxJ5zH1Knd5K.jpg
1207830,Gracie & Pedro: Pets to the Rescue!,"[16, 12, 35, 10751]",https://image.tmdb.org/t/p/original/3ouxY1qfE1ftZPFVKVZdUzmCKKx.jpg
10996,Stuart Little 2,"[10751, 12, 16, 35]",https://image.tmdb.org/t/p/original/lyb8jlDqqmjGz3sDtIcjTBcGdgf.jpg
332210,Cigüeñas,"[12, 16, 35, 10751]",https://image.tmdb.org/t/p/original/eEyLLrcUAvmAn6OoZwEvzCUG6Z6.jpg
10947,High School Musical,"[35, 18, 10751, 10402, 10749, 10770]",https://image.tmdb.org/t/p/original/1DGmWZjUJPeKGFRHGCA6VPFUBML.jpg
1499,Tortugas Ninja III,"[28, 12, 35, 10751, 14, 878]",https://image.tmdb.org/t/p/original/quB2uGN5VzhP7VZnarnMtJB8Qdi.jpg
12144,En busca del valle encantado,"[10751, 16, 12]",https://image.tmdb.org/t/p/original/jsxGmtUe06AAhfWihGiLDukI0QS.jpg
431580,Abominable,"[10751, 16, 12, 35]",https://image.tmdb.org/t/p/original/436T2Ct0SyQlb262ogsHLumepwi.jpg
10166,La maldición de las brujas,"[14, 10751, 27]",https://image.tmdb.org/t/p/original/i0jFgGtB7mf3r91MXnVmMv6XbWk.jpg
10601,Peter Pan: La gran aventura,"[12, 14, 10751]",https://image.tmdb.org/t/p/original/xtJoP8pppOqT4rECg3E8VkvFkCj.jpg
355338,¿La primera cita de Riley?,"[16, 10751]",https://image.tmdb.org/t/p/original/wD4ccmFDoREmqAHmzwOjNuYsylv.jpg
10228,Pokémon: La película,"[16, 10751, 12, 14, 28]",https://image.tmdb.org/t/p/original/aeskMWlroIsPR9AllXLW2H6Gev0.jpg
365045,Heidi,"[12, 10751, 18]",https://image.tmdb.org/t/p/original/vw7uq3jG3UI2AaogDnjdATJpmtY.jpg
82703,Las aventuras de Peabody y Sherman,"[16, 12, 10751]",https://image.tmdb.org/t/p/original/r26UfZeF067hvxYlT76v0i9P0qt.jpg
12707,"Orca, la ballena asesina","[27, 53, 12, 10751]",https://image.tmdb.org/t/p/original/eBU74yq55Kyn6Fe0vnc0ICbozdz.jpg
13205,Bambi 2,"[16, 18, 10751]",https://image.tmdb.org/t/p/original/enl6RjnQEriJqMyGcMb72qgT8Ei.jpg
430384,내 아내의 언니,"[10749, 10751, 18]",https://image.tmdb.org/t/p/original/s1h6kr74MuJEWz3fl82NJVt7cnH.jpg
91342,Barbie en Una aventura de sirenas 2,"[16, 10751]",https://image.tmdb.org/t/p/original/tfDohxpz9AndhXduD2GpHj95teu.jpg
12233,Oliver y su pandilla,"[16, 35, 10751]",https://image.tmdb.org/t/p/original/pRKG2hyw5OKUX4bTRqJwGhaoQZ7.jpg
20421,En busca del Rey del Sol,"[35, 10751, 16, 14, 10402]",https://image.tmdb.org/t/p/original/jQe9osyXqA6lNitLlB7nWOmppOs.jpg
12096,La pantera rosa,"[35, 9648, 80, 12, 10751]",https://image.tmdb.org/t/p/original/5wYfVgR8hIGeeCk8vifYHZteWdk.jpg
751741,Noche en el museo: El retorno de Kahmunrah,"[16, 35, 10751, 14]",https://image.tmdb.org/t/p/original/9ftcHkD55IEWgolXWhpQHwoFTsV.jpg
13649,High School Musical 2,"[35, 18, 10751, 10402, 10749, 10770]",https://image.tmdb.org/t/p/original/pZF6C4zXVzvtBdp5F43pM47ZHWa.jpg
667276,Las Leyendas: El Origen,"[16, 35, 14, 12, 10751, 27]",https://image.tmdb.org/t/p/original/fR49hZdFJ6ZtRS23JW79VYmZgI7.jpg
42246,Tom y Jerry en la super carrera,"[16, 35, 10751]",https://image.tmdb.org/t/p/original/9rn3wbkXyQen9ipaAQtX01HGAMe.jpg
1281,"Bean, lo último en cine catastrófico","[10751, 12, 35]",https://image.tmdb.org/t/p/original/5xZY8uPJPtAGGuHKCzIQv5j90jC.jpg
10837,Patoaventuras: La película - El tesoro de la lámpara perdida,"[12, 16, 10751, 35, 14]",https://image.tmdb.org/t/p/original/hFNTOhLw6sTkkgbLdPf9hyJOWGX.jpg
9564,Astérix y Obélix contra César,"[10751, 12, 35, 14]",https://image.tmdb.org/t/p/original/16tATLAUhXi0mq7IaqEp2xur5zJ.jpg
342473,Ballerina,"[16, 12, 35, 10751]",https://image.tmdb.org/t/p/original/oHqHeJRE7NSK7qHeV48phbuDTe6.jpg
280217,La LEGO película 2,"[28, 12, 16, 35, 10751]",https://image.tmdb.org/t/p/original/pOMqelYclqbnj4f7mL5KgSN5rJj.jpg
11231,El nuevo Karate Kid,"[28, 18, 10751, 12]",https://image.tmdb.org/t/p/original/qQ1U57QWVaxVcUXoqz4dco7sftJ.jpg
13691,La gran película de Piglet,"[16, 10751]",https://image.tmdb.org/t/p/original/3gumCa7HRNHE2wBLWdDgj0tvaKx.jpg
10991,Pokémon 3: El hechizo de los Unown,"[12, 14, 16, 28, 10751]",https://image.tmdb.org/t/p/original/uccD0yQ1pgBqeAsrE5tLbOCCWSx.jpg
256835,Toy Story: El tiempo perdido,"[16, 10751, 12, 35]",https://image.tmdb.org/t/p/original/3m8SkdSzWOkNodITnuqXCGaIdFG.jpg
10756,La mansión encantada,"[53, 14, 35, 10751, 9648]",https://image.tmdb.org/t/p/original/quVOyQALS1JVOoiGekllFfEfwwD.jpg
15400,Mickey descubre la Navidad,"[16, 10751, 35]",https://image.tmdb.org/t/p/original/54KDm2yE3YcHtNoLTPL2ceZcTsP.jpg
668461,El país de los sueños,"[10751, 14, 35]",https://image.tmdb.org/t/p/original/xvsftW0ai916VTtH2gPjSFC7mGN.jpg
1162321,Un millón de minutos,"[18, 10751]",https://image.tmdb.org/t/p/original/qj6zfxitPOQngpsAUkDA2FWX4wQ.jpg
378236,Emoji: La película,"[16, 10751, 35]",https://image.tmdb.org/t/p/original/3Gsc5NFpeT22l43sEHd7rVZSbXK.jpg
18736,Lizzie superstar,"[10751, 35]",https://image.tmdb.org/t/p/original/1i4RUdhtHg5XQPc2Q4t9ci6Ehyn.jpg
250480,Lo mejor de Winnie the Pooh,"[16, 10751, 12]",https://image.tmdb.org/t/p/original/nxYMMFrFiqfj4YLbOHAidRZBI3f.jpg
34134,Barbie en Una aventura de sirenas,"[16, 10751, 14]",https://image.tmdb.org/t/p/original/7SL9oL7qXUSSnytBzWz839AMWxi.jpg
71880,Jack y su gemela,"[35, 10751]",https://image.tmdb.org/t/p/original/rglSEPbB5bA3EWzqellWjlVsKA1.jpg
12139,"Daniel, el travieso","[10751, 35]",https://image.tmdb.org/t/p/original/oKPEU70iKpsmVgTMQCf5U56DiNz.jpg
881211,Snoopy presenta: Por los viejos tiempos,"[16, 10751, 35]",https://image.tmdb.org/t/p/original/hZPHo3miiG0Xc8VyGvzGkkC6mkh.jpg
1015724,¡Truco o trato Scooby-Doo!,"[12, 9648, 35, 16, 10751]",https://image.tmdb.org/t/p/original/jQnGmbS8Pqukn0hM91Fv57TsodG.jpg
846214,"Los Simpson: la buena, el malo y Loki","[16, 35, 10751]",https://image.tmdb.org/t/p/original/u10ZfFwbCMB4UrFy7OlHq08fBRr.jpg
427564,Scooby-Doo! El conflicto de Shaggy,"[16, 10751, 9648, 35, 37]",https://image.tmdb.org/t/p/original/sVTwefYsZe8lDMcrZQc4GBWtYr5.jpg
9598,"Babe, el cerdito valiente","[14, 18, 35, 10751]",https://image.tmdb.org/t/p/original/16MP5FV7zZqVdky5QVR8NbI2Nc7.jpg
12335,La bruja novata,"[12, 14, 35, 10751, 10402, 16]",https://image.tmdb.org/t/p/original/9hcab3uFL8u3C2852lr5DvJdfCh.jpg
1149920,Demasiado mayor para cuentos de hadas 2,"[10751, 35]",https://image.tmdb.org/t/p/original/ndTzO9h8WoRTzwl4gu3isEJtONZ.jpg
10715,Looney Tunes: De nuevo en acción,"[16, 35, 10751]",https://image.tmdb.org/t/p/original/6QIy1WUEX4piBh2mXkJAZ6zEU6r.jpg
14903,La gran aventura de Winnie the Pooh,"[16, 10751, 12]",https://image.tmdb.org/t/p/original/qa419JCL94R6GzS6WWiLKf4pTzi.jpg
227973,Carlitos y Snoopy: La película de Peanuts,"[35, 16, 10751]",https://image.tmdb.org/t/p/original/2vh5QyyFgWCVNipA6C70BT3cRt0.jpg
620705,Cráter: Un viaje inolvidable,"[878, 28, 12, 10751]",https://image.tmdb.org/t/p/original/ppEvMrq2nvV9DfBHuCRilf2MBnm.jpg
13465,La leyenda de Sleepy Hollow y el Señor Sapo,"[27, 14, 16, 10751]",https://image.tmdb.org/t/p/original/cfOTB8ZGNeGQvKvlQzEFRfPG6sI.jpg
431562,LEGO Frozen: Luces mágicas,"[16, 10751]",https://image.tmdb.org/t/p/original/jlk5MeGlNSiy773SWot9dGAQ2as.jpg
77931,Los pitufos 2,"[14, 10751, 35, 16]",https://image.tmdb.org/t/p/original/vjb5WNkwZJDIcmVrzR4GyPmPRZo.jpg
9986,La telaraña de Carlota,"[35, 10751, 14]",https://image.tmdb.org/t/p/original/zI6O0Bf3BB3eSxp04Lkz0ficrvm.jpg
14191,Aquamarine,"[14, 10749, 10751, 35]",https://image.tmdb.org/t/p/original/g2Hvucs1Q1nir3pyIXuIwo66uFV.jpg
16187,Buzz Lightyear: La película,"[16, 10751, 35, 878, 12]",https://image.tmdb.org/t/p/original/tgI2qNyRGmJJIlx3mAlK5xQr4F5.jpg
848788,梅艷芳,"[18, 10751, 10402, 36]",https://image.tmdb.org/t/p/original/q2DVeIhzPW2vugTcfKIXM7cZqfJ.jpg
9948,Tod y Toby 2,"[12, 16, 35, 10751]",https://image.tmdb.org/t/p/original/pqPdNJG8XC7cklobrB5pk8ML1Ij.jpg
15590,El príncipe y yo 2,"[10749, 35, 10751]",https://image.tmdb.org/t/p/original/jcW4FinITbPpq5HM2Uvg5BgRALT.jpg
12279,Spy Kids 3-D: Game Over,"[28, 12, 35, 10751, 878]",https://image.tmdb.org/t/p/original/id7FzzvO4GnTCNvT74TjS1doxkb.jpg
40205,16 deseos,"[14, 18, 10751]",https://image.tmdb.org/t/p/original/wTfVsrhVLOxlYsJmShtF2jceheB.jpg
10495,Karate Kid III. El desafío final,"[28, 10751, 18, 12]",https://image.tmdb.org/t/p/original/9FNg1EnFZTXHqcayFnNHNoCUQYq.jpg
13690,Colegas en el bosque 2,"[12, 16, 35, 10751]",https://image.tmdb.org/t/p/original/nbppDvunl6Mn8NAxYSHMPp3qkNo.jpg
746333,Super... Quien?,"[35, 28, 10751]",https://image.tmdb.org/t/p/original/9IO3a6pBom1gk2xahd7kijBzn5L.jpg
23023,Rompedientes,"[35, 10751, 14]",https://image.tmdb.org/t/p/original/aSYzDNAdj9X2CstvuU9cj9rv4bE.jpg
1033774,По щучьему велению,"[14, 12, 10751, 18]",https://image.tmdb.org/t/p/original/mh9MV1HLHx94zcBF4iGAUMctFRY.jpg
11359,La llave mágica,"[12, 10751, 14]",https://image.tmdb.org/t/p/original/l6G4XS6p9Mg1sdD5ugpeJoeE7in.jpg
876716,Ciao Alberto,"[16, 35, 10751, 14]",https://image.tmdb.org/t/p/original/1UP3KgQUX4vmxzNcalpbi0nUKvE.jpg
11076,Volando libre,"[12, 18, 10751]",https://image.tmdb.org/t/p/original/6qHvc2fcTiyqbZgI4p7nzAHCccq.jpg
1297299,Fishtales: The Christmas Whale,"[16, 10751]",https://image.tmdb.org/t/p/original/vxS9Vo25B0CHfvBkKs4lJzEyUt1.jpg
396330,LEGO La Liga de la Justicia: Fuga de Gotham,"[16, 10751, 12, 28, 35]",https://image.tmdb.org/t/p/original/PpDU8QkX4viQImWO5CH4RsdjQb.jpg
756,Fantasía,"[16, 10751, 14]",https://image.tmdb.org/t/p/original/m9F1Ucv2raJWFYE3uqbodEx55gh.jpg
86130,Los Juegos de la Hondonada de las Hadas,"[16, 10751]",https://image.tmdb.org/t/p/original/stuc1Khozd7rhMGSfSsJnKOegF1.jpg
